CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,Balance_to_Salary_Ratio,Credit_to_Salary_Ratio,Age_to_Tenure_Ratio,Products_per_Tenure,IsHighValueCustomer,IsLongTermCustomer,HasMultipleProducts,IsYoungInactive,IsOldInactive,CustomerSegment,SegmentName,ChurnProbability,RiskLevel,RiskLevelNumeric
650,32,1,132187.73,2,1,1,178331.36,0,False,True,True,0.7412436531429294,0.0036448797066331654,16.0,1.0,1,0,1,0,0,0,Young Professionals,0.008189873036634448,Low Risk,0
850,49,8,98649.55,1,1,0,119174.88,1,True,False,True,0.8277643932648117,0.007132315700123212,5.444444444444445,0.1111111111111111,1,1,0,0,0,2,High-Value Clients,0.9337676681820711,Very High Risk,3
489,38,2,126444.08,2,1,1,82662.73,0,True,False,True,1.5296198223815936,0.005915532725174632,12.666666666666666,0.6666666666666666,0,0,1,0,0,0,Young Professionals,0.014893584488508395,Low Risk,0
659,30,8,154159.51,1,1,0,40441.1,0,True,False,False,3.811857198315617,0.016294900610996955,3.3333333333333335,0.1111111111111111,0,1,0,0,0,2,High-Value Clients,0.036761169976983206,Low Risk,0
753,43,5,0.0,2,1,0,109881.71,0,False,False,False,0.0,0.006852761458103827,7.166666666666667,0.3333333333333333,0,0,1,0,0,1,Established Savers,0.02877804327161246,Low Risk,0
477,48,8,129250.0,2,1,1,157937.35,0,True,False,True,0.81835728941071,0.003020165779875502,5.333333333333333,0.2222222222222222,1,1,1,0,0,0,Young Professionals,0.07251053995284257,Low Risk,0
610,45,3,0.0,1,1,0,38276.84,1,False,True,False,0.0,0.015936113427507927,11.25,0.25,0,0,0,0,0,2,High-Value Clients,0.8754830977885654,Very High Risk,3
619,33,2,167733.51,2,1,1,65222.48,0,False,False,False,2.5716737285407034,0.009490447305172922,11.0,0.6666666666666666,0,0,1,0,0,0,Young Professionals,0.017989958078973578,Low Risk,0
619,31,2,56116.3,2,0,0,2181.94,0,True,False,False,25.70675327768972,0.28356253492995687,10.333333333333334,0.6666666666666666,0,0,1,0,0,1,Established Savers,0.01574090339817888,Low Risk,0
758,30,3,141581.08,1,1,0,156249.06,0,False,False,False,0.9061185640504713,0.004851198137139915,7.5,0.25,1,0,0,0,0,2,High-Value Clients,0.08717108181481587,Low Risk,0
516,50,7,139675.07,2,1,0,45591.23,0,True,False,True,3.063571797211937,0.011317717953256508,6.25,0.25,0,1,1,0,0,2,High-Value Clients,0.06940136867948814,Low Risk,0
789,27,8,66201.96,1,1,1,79458.12,0,False,False,False,0.8331574777067756,0.009929634257213018,3.0,0.1111111111111111,0,1,0,0,0,0,Young Professionals,0.01730393830261897,Low Risk,0
687,44,9,0.0,2,0,0,103042.2,1,False,False,False,0.0,0.006667106611595914,4.4,0.2,0,1,1,0,0,1,Established Savers,0.5399649575605322,High Risk,2
485,34,3,133658.24,1,1,0,70209.83,0,True,False,True,1.9036698469452644,0.006907766223529902,8.5,0.25,0,0,0,0,0,2,High-Value Clients,0.14212735707158658,Low Risk,0
446,25,3,136202.78,1,1,0,176743.51,0,True,False,True,0.7706195796406915,0.0025234164274748902,6.25,0.25,1,0,0,1,0,2,High-Value Clients,0.0436108301438923,Low Risk,0
597,60,0,131778.08,1,0,0,10703.53,1,False,False,False,12.310496584156425,0.05577078115526791,60.0,1.0,0,0,0,0,0,3,At-Risk Seniors,0.9629399784512177,Very High Risk,3
712,74,5,0.0,2,0,0,151425.82,0,False,True,True,0.0,0.004701941175281895,12.333333333333334,0.3333333333333333,0,0,1,0,1,3,At-Risk Seniors,0.027639072609688446,Low Risk,0
522,34,3,0.0,2,1,1,3894.34,0,False,False,False,0.0,0.13400627416348765,8.5,0.5,0,0,1,0,0,1,Established Savers,0.0031354874504540787,Low Risk,0
805,26,8,42712.87,2,1,1,28861.69,0,True,False,False,1.479864489415228,0.027890678242395286,2.888888888888889,0.2222222222222222,0,1,1,0,0,1,Established Savers,0.0037069515117867284,Low Risk,0
781,28,4,0.0,2,1,0,177703.15,0,False,False,False,0.0,0.004394945194020511,5.6,0.4,0,0,1,1,0,1,Established Savers,0.019749197885594073,Low Risk,0
689,57,4,0.0,2,1,0,136649.8,1,False,True,False,0.0,0.005042048784200313,11.4,0.4,0,0,1,0,0,1,Established Savers,0.4152396423443889,Medium Risk,1
670,31,1,142631.54,2,1,1,175894.24,0,True,False,True,0.8108891406043734,0.0038090854533641733,15.5,1.0,1,0,1,0,0,0,Young Professionals,0.008035794285935913,Low Risk,0
670,33,2,141204.65,2,1,0,76257.46,0,False,False,True,1.8516588192313348,0.00878591044193654,11.0,0.6666666666666666,0,0,1,0,0,2,High-Value Clients,0.04098492466417068,Low Risk,0
524,25,7,131402.21,1,0,0,193668.49,0,True,False,False,0.6784868902169361,0.0027056404186327956,3.125,0.125,1,1,0,1,0,2,High-Value Clients,0.019692881098725374,Low Risk,0
734,39,3,92636.96,2,1,1,125671.29,0,False,True,False,0.737131152778389,0.005840587451696791,9.75,0.5,0,0,1,0,0,0,Young Professionals,0.05404934413465297,Low Risk,0
489,51,3,0.0,2,0,1,174098.28,1,False,False,False,0.0,0.002808742230295266,12.75,0.5,0,0,1,0,0,1,Established Savers,0.9229764397326495,Very High Risk,3
578,31,5,102088.68,4,0,0,187866.21,1,True,False,False,0.5434087193821636,0.0030766412084365334,5.166666666666667,0.6666666666666666,1,0,1,0,0,1,Established Savers,0.9755792640957043,Very High Risk,3
622,39,9,0.0,2,0,1,100862.36,0,False,True,True,0.0,0.006166758672326601,3.9,0.2,0,1,1,0,0,1,Established Savers,0.011726132917392478,Low Risk,0
843,38,8,134887.53,1,1,1,10804.04,0,False,False,False,12.48376035627818,0.078019146620466,4.222222222222222,0.1111111111111111,0,1,0,0,0,0,Young Professionals,0.023353241306970023,Low Risk,0
687,48,4,0.0,2,1,1,170893.85,0,False,False,True,0.0,0.004020015816743453,9.6,0.4,0,0,1,0,0,1,Established Savers,0.04749172432257015,Low Risk,0
700,28,8,159900.38,1,0,0,22698.56,0,False,True,True,7.044206143202776,0.030837602138543654,3.111111111111111,0.1111111111111111,0,1,0,1,0,2,High-Value Clients,0.0104183053736079,Low Risk,0
410,50,2,102278.79,2,1,0,89822.48,0,True,False,False,1.1386643002475523,0.004564508077398026,16.666666666666668,0.6666666666666666,0,0,1,0,0,2,High-Value Clients,0.04204331030107314,Low Risk,0
537,41,0,0.0,2,0,1,175262.49,0,False,False,False,0.0,0.003063958158085292,41.0,2.0,0,0,1,0,0,1,Established Savers,0.009495174544834274,Low Risk,0
780,43,0,0.0,1,0,1,15705.27,0,False,False,False,0.0,0.04966169561582731,43.0,1.0,0,0,0,0,0,0,Young Professionals,0.31303080224661994,Medium Risk,1
652,58,6,0.0,2,0,1,170025.43,0,False,True,True,0.0,0.003834697934903415,8.285714285714286,0.2857142857142857,0,1,1,0,0,3,At-Risk Seniors,0.025087594377289277,Low Risk,0
620,35,0,76989.97,1,1,1,17242.79,0,True,False,True,4.464793992503968,0.0359549727757065,35.0,1.0,0,0,0,0,0,0,Young Professionals,0.028223454454834627,Low Risk,0
697,23,10,0.0,2,1,1,79734.23,0,False,False,False,0.0,0.008741430858103753,2.090909090909091,0.18181818181818182,0,1,1,0,0,1,Established Savers,0.005600171391553818,Low Risk,0
786,35,3,0.0,2,1,0,92712.97,0,False,False,True,0.0,0.008477686803833338,8.75,0.5,0,0,1,0,0,1,Established Savers,0.010527682775625569,Low Risk,0
850,39,5,114491.82,1,1,0,99689.48,0,True,False,False,1.1484729534856288,0.00852639088506746,6.5,0.16666666666666666,0,0,0,0,0,2,High-Value Clients,0.029339355508920435,Low Risk,0
749,54,3,144768.94,1,1,0,93336.3,1,True,False,True,1.5510298669449405,0.00802465895199454,13.5,0.25,0,0,0,0,0,2,High-Value Clients,0.9823065941551299,Very High Risk,3
445,31,7,145056.59,1,1,1,175893.53,0,False,False,True,0.8246793689377379,0.0025299251773207502,3.875,0.125,1,1,0,0,0,0,Young Professionals,0.084113430995464,Low Risk,0
443,50,3,117206.3,1,1,0,42840.18,1,True,False,True,2.73583267314299,0.01034051816499919,12.5,0.25,0,0,0,0,0,2,High-Value Clients,0.9308846572195857,Very High Risk,3
637,41,2,138014.4,2,1,0,140298.24,0,True,False,True,0.9837145233288506,0.004540295442797837,13.666666666666666,0.6666666666666666,1,0,1,0,0,2,High-Value Clients,0.11315567607544003,Low Risk,0
616,45,6,128352.59,3,1,1,144000.59,1,True,False,False,0.8913275888134291,0.004277730544503016,6.428571428571429,0.42857142857142855,1,1,1,0,0,1,Established Savers,0.9983088017181536,Very High Risk,3
756,23,1,112568.31,1,1,1,113408.11,0,False,False,False,0.9925861335125546,0.0066661311423747175,11.5,0.5,1,0,0,0,0,0,Young Professionals,0.010868417512799594,Low Risk,0
644,33,2,0.0,1,1,0,96420.58,0,False,False,True,0.0,0.00667900277095646,11.0,0.3333333333333333,0,0,0,0,0,2,High-Value Clients,0.22978376478267307,Low Risk,0
850,41,1,176958.46,2,0,1,125806.3,0,True,False,True,1.4065834017580854,0.0067563646942586,20.5,1.0,1,0,1,0,0,0,Young Professionals,0.009858300695916599,Low Risk,0
703,38,9,99167.54,1,1,0,65720.92,0,True,False,False,1.5088959665207589,0.010696583423004075,3.8,0.1,0,1,0,0,0,2,High-Value Clients,0.3600820864167551,Medium Risk,1
684,42,3,103210.27,1,1,0,31002.03,0,False,True,False,3.3290381617538674,0.022062359711292737,10.5,0.25,0,0,0,0,0,2,High-Value Clients,0.17976484233800777,Low Risk,0
706,48,10,104478.12,3,0,1,158248.71,1,True,False,False,0.6602104989639476,0.004461303594174043,4.363636363636363,0.2727272727272727,1,1,1,0,0,1,Established Savers,0.9939813628848572,Very High Risk,3
580,61,8,125921.37,1,1,1,94677.83,0,False,True,True,1.32998443263399,0.006125973462071722,6.777777777777778,0.1111111111111111,0,1,0,0,0,3,At-Risk Seniors,0.039386772532730444,Low Risk,0
777,35,3,0.0,2,1,1,17257.72,0,False,True,False,0.0,0.04502071996069233,8.75,0.5,0,0,1,0,0,1,Established Savers,0.010693807192164454,Low Risk,0
676,48,3,80697.44,1,0,0,101397.86,0,True,False,True,0.7958416889499547,0.006666741618199652,12.0,0.25,0,0,0,0,0,2,High-Value Clients,0.9443762802440198,Very High Risk,3
708,44,2,161887.81,2,1,0,84870.23,0,False,False,False,1.9074521483899787,0.008342049478957711,14.666666666666666,0.6666666666666666,0,0,1,0,0,2,High-Value Clients,0.09779669563248686,Low Risk,0
809,24,7,109558.36,1,1,0,183515.13,0,False,False,True,0.596995806308688,0.004408331845271584,3.0,0.125,1,1,0,1,0,2,High-Value Clients,0.014800528824349518,Low Risk,0
588,38,1,124271.26,1,1,0,75969.19,0,False,False,True,1.6357897749103956,0.007739877970556609,19.0,0.5,0,0,0,0,0,2,High-Value Clients,0.08909056727898468,Low Risk,0
623,43,1,0.0,2,1,1,146379.3,0,False,False,True,0.0,0.004256037185331633,21.5,1.0,0,0,1,0,0,1,Established Savers,0.007500923167708263,Low Risk,0
537,42,1,190569.23,1,0,1,127154.8,0,False,True,True,1.4987065474009051,0.004223165596850478,21.0,0.5,1,0,0,0,0,0,Young Professionals,0.14622172279116968,Low Risk,0
536,53,2,143923.96,1,1,0,2019.78,1,False,True,True,71.22198359049476,0.2652441136590821,17.666666666666668,0.3333333333333333,0,0,0,0,0,2,High-Value Clients,0.93318799875336,Very High Risk,3
769,48,2,96542.16,2,0,1,197885.72,0,False,False,True,0.48786578503095107,0.003886061682158358,16.0,0.6666666666666666,0,0,1,0,0,3,At-Risk Seniors,0.03147056527643581,Low Risk,0
690,33,5,0.0,2,1,0,138017.68,0,False,False,True,0.0,0.004999323280008185,5.5,0.3333333333333333,0,0,1,0,0,1,Established Savers,0.017722795526734215,Low Risk,0
771,45,0,139825.56,1,0,0,170984.97,1,False,True,True,0.8177604279462227,0.004509141890413582,45.0,1.0,1,0,0,0,0,2,High-Value Clients,0.7740422263938485,Very High Risk,3
497,24,6,111769.14,2,1,0,55859.27,0,True,False,True,2.0008700280181246,0.008897200103042825,3.4285714285714284,0.2857142857142857,0,1,1,1,0,2,High-Value Clients,0.02210597387471111,Low Risk,0
622,37,4,0.0,2,1,0,4459.5,0,False,True,True,0.0,0.13944625042035647,7.4,0.4,0,0,1,0,0,1,Established Savers,0.027185353065204736,Low Risk,0
602,30,9,113672.18,2,0,0,102135.92,0,False,True,True,1.11293918007318,0.005894048890450192,3.0,0.2,1,1,1,0,0,2,High-Value Clients,0.023462009860801398,Low Risk,0
543,32,7,147256.86,1,1,0,112771.95,0,False,False,False,1.305781749967523,0.00481498444440799,4.0,0.125,1,1,0,0,0,2,High-Value Clients,0.08266774755223438,Low Risk,0
520,45,7,107023.03,1,1,0,32903.93,0,False,True,True,3.2524922557197358,0.01580310306084833,5.625,0.125,0,1,0,0,0,2,High-Value Clients,0.20110210188583436,Low Risk,0
669,37,1,125529.55,1,1,1,162260.93,0,False,False,True,0.773622931762244,0.004122963408607305,18.5,0.5,1,0,0,0,0,0,Young Professionals,0.017997490294463712,Low Risk,0
631,41,0,0.0,1,0,0,87959.83,0,False,True,False,0.0,0.007173647633838835,41.0,1.0,0,0,0,0,0,2,High-Value Clients,0.16796721645161258,Low Risk,0
537,48,4,131834.8,1,1,0,166476.95,1,True,False,True,0.7919054745688542,0.003225652406219562,9.6,0.2,1,0,0,0,0,2,High-Value Clients,0.9579562388109976,Very High Risk,3
732,62,2,0.0,2,1,1,25438.87,0,False,False,True,0.0,0.028773731941240267,20.666666666666668,0.6666666666666666,0,0,1,0,0,3,At-Risk Seniors,0.016643348115606787,Low Risk,0
844,56,5,99529.7,1,0,1,157230.06,1,False,True,True,0.6330155123294341,0.005367896139604987,9.333333333333334,0.16666666666666666,1,0,0,0,0,3,At-Risk Seniors,0.21396522495018389,Low Risk,0
838,35,0,0.0,2,0,1,197305.91,0,False,True,True,0.0,0.004247190329015846,35.0,2.0,0,0,1,0,0,1,Established Savers,0.003936521651987232,Low Risk,0
652,27,10,107303.72,2,0,0,44435.76,0,False,False,True,2.4147512104842925,0.014672536881626832,2.4545454545454546,0.18181818181818182,0,1,1,1,0,2,High-Value Clients,0.004890987222036721,Low Risk,0
660,33,0,72783.42,1,0,0,181051.99,0,False,False,True,0.40200065185336076,0.0036453416207045245,33.0,1.0,0,0,0,0,0,2,High-Value Clients,0.03347580820575177,Low Risk,0
692,44,8,0.0,1,0,1,159069.37,0,False,True,False,0.0,0.0043502759187647585,4.888888888888889,0.1111111111111111,0,1,0,0,0,0,Young Professionals,0.27247290390532397,Medium Risk,1
588,35,0,0.0,2,1,1,155485.24,0,False,False,False,0.0,0.003781685118888977,35.0,2.0,0,0,1,0,0,1,Established Savers,0.004387371644724059,Low Risk,0
533,22,10,115743.6,1,0,0,43852.05,0,True,False,False,2.6393511967810674,0.012154228725254,2.0,0.09090909090909091,0,1,0,1,0,2,High-Value Clients,0.09153361976084656,Low Risk,0
850,43,4,161256.53,1,1,1,140071.57,0,False,False,True,1.1512356059434048,0.0060682830335732395,8.6,0.2,1,0,0,0,0,0,Young Professionals,0.0193361739840001,Low Risk,0
511,27,8,0.0,2,1,1,49089.36,0,False,False,True,0.0,0.010409375690054014,3.0,0.2222222222222222,0,1,1,0,0,1,Established Savers,0.006118905841022894,Low Risk,0
530,44,6,0.0,2,0,0,55893.37,0,False,True,True,0.0,0.009482171460202521,6.285714285714286,0.2857142857142857,0,1,1,0,0,1,Established Savers,0.03433247483186227,Low Risk,0
554,31,1,0.0,2,0,1,192660.55,0,False,False,True,0.0,0.0028755088911098245,15.5,1.0,0,0,1,0,0,1,Established Savers,0.0039930189184691454,Low Risk,0
585,40,3,162261.01,2,1,0,137028.51,0,True,False,False,1.1841318705729882,0.0042691534108236975,10.0,0.5,1,0,1,0,0,2,High-Value Clients,0.11865621097635275,Low Risk,0
754,39,3,74896.33,1,0,0,34430.16,0,False,False,True,2.175248524882693,0.02189876844114459,9.75,0.25,0,0,0,0,0,2,High-Value Clients,0.4426512440286968,Medium Risk,1
474,54,3,0.0,1,1,0,108409.17,1,False,False,True,0.0,0.004372283522846611,13.5,0.25,0,0,0,0,0,3,At-Risk Seniors,0.962641268076489,Very High Risk,3
837,35,0,144037.6,1,1,0,145325.32,0,True,False,True,0.9911322326196659,0.0057594522451266915,35.0,1.0,1,0,0,0,0,2,High-Value Clients,0.12240025927408268,Low Risk,0
567,23,9,93522.2,1,0,1,81425.61,0,False,False,False,1.1485459114655516,0.006963325625369888,2.3,0.1,0,1,0,0,0,0,Young Professionals,0.012479790576620364,Low Risk,0
800,38,1,0.0,2,1,0,51553.43,0,False,True,True,0.0,0.015517580157515077,19.0,1.0,0,0,1,0,0,1,Established Savers,0.014259023516977531,Low Risk,0
646,18,10,0.0,2,0,1,52795.15,0,False,False,True,0.0,0.01223574067427265,1.6363636363636365,0.18181818181818182,0,1,1,0,0,1,Established Savers,0.004366238848585828,Low Risk,0
627,38,8,106922.92,2,0,1,84270.09,0,True,False,True,1.2687971640096265,0.007440274001439877,4.222222222222222,0.2222222222222222,0,1,1,0,0,0,Young Professionals,0.04775858576538048,Low Risk,0
505,26,8,112972.57,1,1,0,145011.62,0,False,False,True,0.7790533679068761,0.003482455526974135,2.888888888888889,0.1111111111111111,1,1,0,1,0,2,High-Value Clients,0.014819212819328919,Low Risk,0
566,35,1,123042.0,1,1,0,66245.44,1,True,False,False,1.8573375414588316,0.008543855337735884,17.5,0.5,0,0,0,0,0,2,High-Value Clients,0.7225376482821882,High Risk,2
619,33,3,100488.92,2,0,1,36446.74,0,True,False,False,2.7570686138564424,0.016983220358793166,8.25,0.5,0,0,1,0,0,0,Young Professionals,0.01904873504688335,Low Risk,0
757,44,4,123322.15,1,1,0,137136.29,0,False,False,False,0.8992605147731881,0.005520015744805807,8.8,0.2,1,0,0,0,0,2,High-Value Clients,0.19313313314264305,Low Risk,0
648,32,0,0.0,1,0,1,117323.31,0,False,False,True,0.0,0.005523152021946688,32.0,1.0,0,0,0,0,0,0,Young Professionals,0.036482298352355474,Low Risk,0
621,42,8,68683.68,1,1,1,74157.71,0,False,True,True,0.9261714503933521,0.008373932070824855,4.666666666666667,0.1111111111111111,0,1,0,0,0,0,Young Professionals,0.1551153159610609,Low Risk,0
543,49,6,59532.18,1,1,0,104253.56,0,True,False,True,0.571027109030051,0.00520840527263268,7.0,0.14285714285714285,0,1,0,0,0,2,High-Value Clients,0.10908384457067047,Low Risk,0
658,43,7,140260.36,2,1,0,2748.72,0,False,False,False,51.008960912383806,0.23929709206755598,5.375,0.25,0,1,1,0,0,2,High-Value Clients,0.06930447813071228,Low Risk,0
633,50,7,88302.65,1,1,1,195937.16,0,True,False,True,0.4506659141843528,0.003230611127510843,6.25,0.125,0,1,0,0,0,3,At-Risk Seniors,0.38404328172829894,Medium Risk,1
648,19,1,0.0,2,0,1,22101.86,0,False,False,False,0.0,0.029317472942415598,9.5,1.0,0,0,1,0,0,1,Established Savers,0.006887891881119195,Low Risk,0
501,40,5,114655.58,1,0,0,126535.92,0,True,False,True,0.9061037679753862,0.003959318750606542,6.666666666666667,0.16666666666666666,1,0,0,0,0,2,High-Value Clients,0.39810771070709844,Medium Risk,1
683,42,4,148283.94,1,1,1,44692.63,1,False,False,False,3.3177868971484306,0.01528181980295626,8.4,0.2,0,0,0,0,0,0,Young Professionals,0.5817973491619238,High Risk,2
619,38,1,0.0,1,1,0,112442.63,1,False,True,False,0.0,0.005504980584493759,19.0,0.5,0,0,0,0,0,2,High-Value Clients,0.5656375544976588,High Risk,2
705,35,3,0.0,2,0,1,66331.01,0,False,False,False,0.0,0.01062835273648424,8.75,0.5,0,0,1,0,0,1,Established Savers,0.0169675615368191,Low Risk,0
638,53,1,123916.67,1,1,0,16657.68,1,True,False,False,7.4385647602331035,0.03829835257055181,26.5,0.5,0,0,0,0,0,2,High-Value Clients,0.9680641712912095,Very High Risk,3
710,31,1,0.0,2,1,0,20081.3,0,False,False,False,0.0,0.035354516165977005,15.5,1.0,0,0,1,0,0,1,Established Savers,0.01248863527619391,Low Risk,0
590,54,4,0.0,2,1,1,93820.49,1,False,False,False,0.0,0.006288537945837355,10.8,0.4,0,0,1,0,0,3,At-Risk Seniors,0.5681644349799643,High Risk,2
725,43,2,165896.0,2,1,0,130795.52,0,False,False,True,1.2683517879527682,0.0055429609289299134,14.333333333333334,0.6666666666666666,1,0,1,0,0,2,High-Value Clients,0.05268982939155337,Low Risk,0
638,32,0,0.0,2,1,0,160129.99,0,False,False,False,0.0,0.003984238154026275,32.0,2.0,0,0,1,0,0,1,Established Savers,0.0039165113600126865,Low Risk,0
791,36,6,111168.97,1,1,1,189969.91,0,False,False,True,0.5851894376881176,0.004163795393726334,5.142857142857143,0.14285714285714285,1,1,0,0,0,0,Young Professionals,0.040517358997199125,Low Risk,0
702,40,1,103549.24,1,0,0,9712.52,1,False,False,False,10.660320872351114,0.07227040249054925,20.0,0.5,0,0,0,0,0,2,High-Value Clients,0.7320752892853782,High Risk,2
607,32,6,0.0,2,0,0,196062.01,0,False,False,False,0.0,0.00309594349285977,4.571428571428571,0.2857142857142857,0,1,1,0,0,1,Established Savers,0.016430145257008175,Low Risk,0
535,30,6,103804.97,1,1,1,125710.53,0,False,False,True,0.82573945285687,0.004255775106706601,4.285714285714286,0.14285714285714285,1,1,0,0,0,0,Young Professionals,0.011597185681526404,Low Risk,0
651,45,2,165901.59,2,1,0,23054.51,1,False,False,True,7.195745832558031,0.028236200370323625,15.0,0.6666666666666666,0,0,1,0,0,2,High-Value Clients,0.8497912355963808,Very High Risk,3
506,59,8,119152.1,2,1,1,170679.74,0,True,False,True,0.6980992700172264,0.002964599286363535,6.555555555555555,0.2222222222222222,1,1,1,0,0,3,At-Risk Seniors,0.19161344834960395,Low Risk,0
511,57,8,122950.31,1,1,1,181258.76,0,False,True,False,0.6783100121063825,0.002819158538000933,6.333333333333333,0.1111111111111111,1,1,0,0,0,3,At-Risk Seniors,0.07068969715512159,Low Risk,0
757,51,1,0.0,1,1,1,22835.13,1,False,False,False,0.0,0.03314922449644488,25.5,0.5,0,0,0,0,0,3,At-Risk Seniors,0.8982267039107429,Very High Risk,3
768,49,1,133384.66,1,1,0,102397.22,1,True,False,True,1.3026072132894497,0.007500130373360006,24.5,0.5,1,0,0,0,0,2,High-Value Clients,0.9808995620270345,Very High Risk,3
757,32,9,0.0,2,1,0,115950.96,0,False,False,True,0.0,0.006528565795696769,3.2,0.2,0,1,1,0,0,1,Established Savers,0.004141838622980403,Low Risk,0
663,64,6,0.0,2,0,1,15876.52,0,False,True,True,0.0,0.04175715099083484,9.142857142857142,0.2857142857142857,0,1,1,0,0,3,At-Risk Seniors,0.009439419408641812,Low Risk,0
537,37,7,158411.95,4,1,1,117690.58,1,True,False,False,1.345992211167528,0.004562773309696412,4.625,0.5,1,1,1,0,0,1,Established Savers,0.9609068886851333,Very High Risk,3
570,29,4,122028.65,2,1,1,173792.77,0,True,False,True,0.7021462852206958,0.00327974932588205,5.8,0.4,1,0,1,0,0,0,Young Professionals,0.03840857386163424,Low Risk,0
